controller,unsafe_time,control_energy,position_error,motor_heat,max_abs_position,productivity,seed
GSCX,0.0,0.3940366139292131,0.276797038335129,2.6595914540731065,0.9466907318223148,0.3958431536375686,510
PID,0.3102777777777777,0.848697119617696,0.9063316623713552,5.589642891173749,2.294061786613469,0.2032182150053086,511
GSCX,0.0083333333333333,0.3826759979604393,0.2834253466627826,2.578676676466441,1.3266679965156816,0.3915361765527097,511
PID,0.6944444444444444,0.9364030710910232,1.92549858428158,6.192466935562728,4.151485807134288,0.1449398037384055,512
GSCX,0.0,0.3299554815659382,0.2388437941260295,2.214370579238225,1.0667407652142848,0.4321060433884053,512
PID,0.2491666666666666,0.8552697917549033,0.8675251132429679,5.635534661593992,2.0680499880720777,0.2079469493746138,513
GSCX,0.0441666666666666,0.5441222710079114,0.4375752685912847,3.707272024410552,1.488139148520799,0.3080262659373429,513
PID,0.2763888888888889,0.8622522478982235,0.9244050225800624,5.703808276141238,2.3540285806618497,0.2016102915754377,514
GSCX,0.0163888888888888,0.4336313244003942,0.3237298091291828,2.940432759263861,1.320668329123871,0.3629424914813569,514
PID,0.3713888888888889,0.8839867734936657,1.0824189382830367,5.83691568345505,3.672458411517336,0.1837067112709726,515
GSCX,0.2186111111111111,0.7773822386236003,0.7879692416954854,5.116198287720431,2.12046123022378,0.223198142077358,515
PID,0.1236111111111111,0.6213262120372735,0.5447118263375661,4.134194837804312,3.228156304329322,0.2606380824338072,516
GSCX,0.0,0.3333621718451539,0.2357681160346452,2.2297713750340606,1.0504087156918254,0.4318111971724171,516
PID,0.2727777777777778,0.8457663818924396,0.8986745508923403,5.581984147233214,2.511176438578412,0.2042087305094228,517
GSCX,0.0,0.3531946984781282,0.2467896573881622,2.397720487047331,0.9261009777000024,0.4200373746745274,517
PID,0.2016666666666666,0.7982617447261939,0.7892567416738792,5.245218363181082,2.917828701501249,0.2166831865708996,518
GSCX,0.0,0.3808090079118217,0.2724733974339902,2.5527788741920983,1.10805960389507,0.4003964647039756,518
PID,0.1891666666666666,0.7371150875943298,0.7124228109437084,4.797024194754979,2.768498878855972,0.231711482925663,519
GSCX,0.01,0.3660790524506409,0.2648670004501772,2.44929071940776,1.298026362969852,0.403371509861,519
PID,0.6913888888888889,0.9359497232176914,1.8591481047312264,6.189145630412696,5.022231377216267,0.1443731034364719,520
GSCX,0.0,0.329992456839323,0.2359376728866115,2.2127263030258244,1.1459366574260363,0.4310354766106576,520
PID,0.2847222222222222,0.84227255879468,0.9184558120878732,5.533775374372702,2.529243595042349,0.2034845972414809,521
GSCX,0.0216666666666666,0.4305057030867653,0.3272712361553983,2.9116079747631427,1.4780581188992643,0.3607734806739731,521
PID,0.2625,0.8526454538084903,0.8581960767235892,5.621175109017721,2.1441606807704408,0.2076879124914637,522
GSCX,0.1875,0.7212762747102682,0.715304378708251,4.715964543520007,2.1847378439086964,0.2374357731416818,522
PID,0.0858333333333333,0.600753194901548,0.4944052201035362,4.054537055033751,2.977312042242483,0.2720064486539192,523
GSCX,0.0197222222222222,0.4032499142954371,0.3080837260578349,2.701676983048588,1.5252465917632858,0.374715218673099,523
PID,0.6161111111111112,0.9209912749561846,1.552764069339818,6.0846298403343,3.769858268574197,0.1582128004252136,524
GSCX,0.0061111111111111,0.3995479928111781,0.2920618715014509,2.7157646321249174,1.2845927893208868,0.3828711821814969,524
PID,0.335,0.8593126280907728,0.9732535691878156,5.674071683587467,2.826028802223475,0.1954148579106036,525
GSCX,0.0,0.3523900378133974,0.250025390473122,2.3884621547996288,1.0581529845226971,0.4172676087206521,525
PID,0.1677777777777777,0.7493685797226413,0.6732995311507695,4.8933442605473765,1.9599336156826208,0.2384651061054099,526
GSCX,0.0,0.3426960627368942,0.2452458137677,2.2929309403263765,1.1708606134671151,0.4224734362307212,526
PID,0.5641666666666667,0.918971002853932,1.4844961616611878,6.063761529809824,3.69725476253442,0.1619004128801021,527
GSCX,0.0,0.3976687142057399,0.2717341539402972,2.673097939892918,0.9050270644233646,0.3965034710282114,527
PID,0.285,0.8520722093094264,0.8999110063988749,5.633904574749053,2.6441967014227603,0.2021220876175595,528
GSCX,0.0,0.4891153108375444,0.3457558108012874,3.3057796027229283,1.005355556297579,0.3474515873849292,528
PID,0.2458333333333333,0.8280428649988961,0.8424326914538022,5.448861923528321,2.2743740072265024,0.211633263024412,529
GSCX,0.2586111111111111,0.7938333048874839,0.8498990294252737,5.215933574244389,2.1773986756517703,0.2156292560031946,529
PID,0.5875,0.9089355545223116,1.4984359223079495,5.997431585301141,3.603080825989701,0.1619099868837297,530
GSCX,0.2263888888888889,0.8041806337613685,0.8609508350936351,5.327825548100918,3.366081613871292,0.2081605241825753,530
PID,0.3172222222222222,0.8692412977393934,0.9459752081700704,5.741987864228651,2.500652103036234,0.197678169477537,531
GSCX,0.0419444444444444,0.5792226217670597,0.4669122223499949,3.9360343981689954,1.610747325075898,0.2952378326086373,531
PID,0.2169444444444444,0.6878118407681137,0.702960762169253,4.459644592116831,2.5779157398814707,0.2398114828195461,532
GSCX,0.0,0.3276648276097417,0.2343735155482129,2.1897225083692167,0.885326475590798,0.4390004304409801,532
PID,0.1552777777777777,0.7833906955523057,0.7036693494563098,5.173292346825327,2.3748641875422543,0.2284421486391166,533
GSCX,0.1569444444444444,0.7338443108442209,0.6916392226232362,4.79924650993539,1.908377374534899,0.2405743514813587,533
PID,0.5902777777777778,0.9114009741886796,1.5000000686326525,6.007614420414401,3.537800997542317,0.1618749140288646,534
GSCX,0.0044444444444444,0.3801996871508591,0.277799484397417,2.572365123837457,1.258889517571188,0.3948654427215597,534
PID,0.3088888888888889,0.8673994518167167,0.9248252979206448,5.730557093254554,2.2731540443872182,0.2002002026897897,535
GSCX,0.0,0.397644949539066,0.2904118919115411,2.6888167024911875,1.165223206789286,0.3877011969956331,535
PID,0.4430555555555555,0.8880541975492136,1.1864495134577833,5.866891054308536,3.268580732184317,0.1787816257642883,536
GSCX,0.0,0.3894757672387135,0.2869488975832335,2.6394014042259557,1.0660803347146963,0.3932938654014629,536
PID,0.275,0.8596576436324588,0.9221509268231712,5.680175180314182,2.724850143876485,0.200350401250889,537
GSCX,0.0,0.3719573176609765,0.2650104766827321,2.4966910678654286,1.0658825492267578,0.4063983193787819,537
PID,0.3033333333333333,0.8420115915547949,0.955317691345401,5.552730612137764,3.5712663263081,0.1958827144509951,538
GSCX,0.1686111111111111,0.712888358890634,0.6735474524351216,4.847455605594627,2.0468471669399464,0.2396619314062255,538
PID,0.4730555555555555,0.8857887116966127,1.3671050227224182,5.829603493007973,4.328045252156496,0.1684862435807804,539
GSCX,0.1016666666666666,0.6794357207581131,0.5953049651589555,4.432299519723248,1.4960004078768805,0.2636384741284985,539
PID,0.0811111111111111,0.5787016144514918,0.4645982240634995,3.972727311916842,2.2558155588968747,0.2845972569042659,540
GSCX,0.0,0.3369530202948952,0.2377040416856941,2.2648779708196605,1.0970498622571756,0.4278154337955406,540
PID,0.2661111111111111,0.840037697853681,0.8614478361745697,5.531073100681141,2.046380925875845,0.209504727018843,541
GSCX,0.0008333333333333,0.3759394785512702,0.2707451595132693,2.5357942145843837,1.201454136672995,0.4000754949418197,541
PID,0.3075,0.8609851154132935,0.9627790839402,5.685594103853689,2.6234522449345983,0.1976764126075637,542
GSCX,0.0,0.3179162342907877,0.2175616375819942,2.144517813511815,0.888025663347673,0.4465233737026962,542
PID,0.4444444444444444,0.8587347238913584,1.1446640915801536,5.654383049907669,2.959590782793255,0.1843593056030106,543
GSCX,0.0347222222222222,0.4864292743307898,0.3821775118004799,3.3255068058204555,1.737579115941007,0.3282511806430131,543
PID,0.0,0.5754550204659503,0.3493619793838342,3.846798015804686,1.1650459926081016,0.3195462176643677,544
GSCX,0.0058333333333333,0.3811950943858702,0.271321246120185,2.592795542103498,1.2802741704578438,0.394176307308119,544
PID,0.31,0.876410533353028,0.9752603201089268,5.800062261754358,2.73865159219015,0.1947104539527453,545
GSCX,0.0230555555555555,0.5087437804798292,0.3829348970952319,3.4293340228185145,1.52475614740393,0.3271762804253924,545
PID,0.1255555555555555,0.6820196870654064,0.5939685441414416,4.569976256992793,2.756890861495075,0.2489947827506291,546
GSCX,0.0,0.3725978089938915,0.2703400546759581,2.500372672056964,1.1591948632198847,0.4033434114699177,546
PID,0.3852777777777778,0.8737441825360598,1.0987856762624864,5.776068953978332,3.1601251061630897,0.1855987938005636,547
GSCX,0.1227777777777777,0.6761687835008243,0.6338390891337887,4.424635316279897,2.7150803797452725,0.250080730144277,547
PID,0.2197222222222222,0.8117789402714124,0.8108110833983313,5.338508120189662,2.807086810275176,0.2135728449074842,548
GSCX,0.0047222222222222,0.4097329555401647,0.2953857813642148,2.7544585238036987,1.249462505001317,0.3805142610870562,548
PID,0.4302777777777777,0.8675722803153444,1.134850180023064,5.721661661780731,3.1528374720945265,0.183488171715691,549
GSCX,0.0080555555555555,0.3940878712350957,0.2913612819611255,2.6682913385512346,1.3501484908456862,0.3843474803540164,549
PID,0.3297222222222222,0.8695972973490356,0.9668346981746015,5.761042324783097,2.60257928145834,0.1955709630143872,550
GSCX,0.1952777777777777,0.7688969125292199,0.7763747270779721,5.053224523087303,2.6114911337310414,0.2233488380673924,550
PID,0.3405555555555555,0.8701659874837956,1.0067517794351344,5.765132401697716,2.7643238145611617,0.1927126703632879,551
GSCX,0.1677777777777777,0.7335716670398579,0.7190497163860579,4.825208166129558,2.108403248809031,0.2363691264377958,551
PID,0.1036111111111111,0.5797645797434641,0.4758131634753859,3.9094545139852457,2.237120219127774,0.2837150545089091,552
GSCX,0.0113888888888888,0.434835010310437,0.3231399486340248,2.9626973999149424,1.3206666975257848,0.3625891165172541,552
PID,0.1108333333333333,0.711480880298842,0.6164095830933624,4.736875563815057,2.727259376475264,0.2442462994862935,553
GSCX,0.0105555555555555,0.4017701342264619,0.2905593134130194,2.7054712212054426,1.2996194952241362,0.3825793813798031,553
PID,0.1788888888888888,0.7812770992800079,0.7279636761716526,5.203316999853847,2.5940177844996777,0.2240310633938059,554
GSCX,0.0,0.3379842878123296,0.2356790146221183,2.2662070821934432,0.8936066462277782,0.4325736390747339,554
PID,0.5311111111111111,0.9086179645741398,1.4981385302229222,5.997856729731797,4.160390557618686,0.1616438977304893,555
GSCX,0.0047222222222222,0.3770027010720777,0.2759209813172478,2.553233436631408,1.2559769868284836,0.3964736903019834,555
PID,0.6852777777777778,0.9321742738260732,1.8039745405032817,6.156552241923671,4.406734256973329,0.1476509561698028,556
GSCX,0.0,0.355932980828622,0.2446077435911845,2.3918170535580745,1.0177973922962806,0.4186710516847822,556
PID,0.3255555555555555,0.8521755009250892,0.96455777520786,5.626171972172912,2.5279703993175158,0.1983117828237512,557
GSCX,0.0,0.3737146598367779,0.2637006646874691,2.5165138119591903,1.0200335312988935,0.4062685306908112,557
PID,0.2044444444444444,0.8244173771021464,0.838086341957079,5.437355033726985,3.143761924308995,0.2093077948567091,558
GSCX,0.0169444444444444,0.4365455694404656,0.3271086554249174,2.931126024932675,1.4604192355894166,0.3604442836540922,558
PID,0.7105555555555556,0.9375062682043532,2.039079295994993,6.204024093286957,5.190836971733631,0.1394752764425448,559
GSCX,0.1941666666666666,0.7050513438500965,0.6965753998404086,4.60120556954927,1.9566848028757595,0.2425479073469206,559
PID,0.2447222222222222,0.8511839184354616,0.8559921370096382,5.628423204213571,2.1878346851398893,0.2082537361556599,560
GSCX,0.0,0.3678776849424125,0.2616984876207583,2.4577115552220263,0.9751984120884226,0.4114149296530197,560
PID,0.2858333333333333,0.8430040908749005,0.8922988975826996,5.572393087724202,2.489083143553235,0.2042591497156012,561
GSCX,0.0,0.3628842420916954,0.251583470570446,2.43597121720408,0.8416622459171522,0.4177756657316113,561
PID,0.2430555555555555,0.8522734983971278,0.8456745066137392,5.640230416022374,2.1076259948604323,0.2090381248772068,562
GSCX,0.1577777777777777,0.6800375485733207,0.6703543758571443,4.619430040914749,2.16530435179094,0.245228976786749,562
PID,0.2469444444444444,0.8179900508079934,0.8527212624206089,5.38489868763714,2.5735172426811688,0.2106784493249824,563
GSCX,0.0308333333333333,0.5003317615185184,0.3911810415820727,3.389310293376572,1.6573467870095102,0.3255820931218535,563
PID,0.67,0.931860782478534,1.6827274576242452,6.159214164115493,3.9705479919405766,0.1521484516489513,564
GSCX,0.0119444444444444,0.3772429774233297,0.284220634885426,2.5256889573446784,1.4138944623506926,0.3924639152445721,564
PID,0.7041666666666667,0.9362421586293214,1.7972464813494329,6.187061032698239,4.162593203744763,0.1477665969876909,565
GSCX,0.1466666666666666,0.6551681713425475,0.6208320200504364,4.396452380053307,2.0232224054872976,0.2560194927095035,565
PID,0.3222222222222222,0.8551520112493969,0.9572854987915608,5.641784609214632,2.7530162626060264,0.1974317586924874,566
GSCX,0.0058333333333333,0.3979812240752562,0.2889789236735759,2.6901611661309945,1.2315415596222163,0.3857811714687664,566
PID,0.2933333333333333,0.8526312632608969,0.8958848205870278,5.6271453858008496,2.0746584627986797,0.2048781233256134,567
GSCX,0.0133333333333333,0.3960521772586215,0.2951750630454596,2.676201722675031,1.5737858695132785,0.3785334742216462,567
PID,0.6522222222222223,0.928831936127718,1.681855297961159,6.151847218380336,4.127489588262904,0.1522375255337945,568
GSCX,0.0022222222222222,0.3785105105615634,0.2750802335332912,2.542656014398341,1.2100499927357125,0.398362600161159,568
PID,0.5127777777777778,0.9058481717192612,1.2799576807423283,5.974608073381536,3.160435143696829,0.1724516151085652,569
GSCX,0.1358333333333333,0.6328560632509468,0.5966776018429921,4.320084449606924,2.6166123253472264,0.2562140253580747,569
PID,0.2627777777777778,0.8590458859656626,0.8801101331286882,5.668698226386853,2.2131859354145025,0.2054613152644377,570
GSCX,0.0116666666666666,0.382896531344577,0.2738254992814472,2.574147832027703,1.3685108183170485,0.3921028610491236,570
PID,0.2725,0.8546050425473452,0.8999189853536903,5.65102611044698,2.618423381483112,0.2024679589924409,571
GSCX,0.0658333333333333,0.50551693289743,0.4232782603035602,3.439582608264173,1.775828149053884,0.3148738209195621,571
PID,0.2758333333333333,0.8508765121446407,0.918911483431098,5.6013157709857415,2.7322347991741154,0.2016999639523946,572
GSCX,0.1452777777777777,0.625780093840448,0.6055893505414737,4.266280974885689,2.619619588730608,0.2563721425854109,572
PID,0.2616666666666666,0.8330188419852741,0.8535250272214472,5.501393291723676,2.425671312479983,0.2086824031231962,573
GSCX,0.2213888888888888,0.806348278030974,0.8256902917487279,5.316617055948204,2.580528276037645,0.2144549361891812,573
PID,0.0,0.5641626666239131,0.343144705548551,3.7533753730846926,1.1526816843914005,0.3243240902369316,574
GSCX,0.0,0.3791104342503504,0.2657221249660725,2.544329652741974,0.9934747926199928,0.4044282652163847,574
PID,0.3713888888888889,0.8710586330447413,1.087167609395712,5.743040391439599,3.257065580652484,0.1865615377206285,575
GSCX,0.1205555555555555,0.6669558690373638,0.6056160213599371,4.559399520282737,1.9991743279962335,0.2549359375938482,575
PID,0.7330555555555556,0.944783334666873,2.212886743948376,6.238585804996789,5.771968410910448,0.1338952521529443,576
GSCX,0.2052777777777777,0.6918874827638272,0.700372464279657,4.505613256874103,2.2848597560227626,0.2416518547685177,576
PID,0.3672222222222222,0.8646877735174281,1.0596141193858366,5.706747730233219,3.0879866420940285,0.1890420864481007,577
GSCX,0.1,0.7686943793500682,0.6665172461446197,5.120809208837917,1.6071929904251483,0.2401405596442377,577
PID,0.5086111111111111,0.8958420354293314,1.4884700868758247,5.893302129213978,4.374821318412392,0.1629542583410174,578
GSCX,0.0,0.3968704589827976,0.2848507019211811,2.6723290722182576,1.138172852056328,0.3900424660647321,578
PID,0.0,0.5856226366091378,0.3498033527126714,3.856556854600474,1.0761616665718825,0.3197699525275055,579
GSCX,0.0,0.3590972866753315,0.258959035590181,2.4042182609668186,1.168144189415267,0.4118442430462245,579
PID,0.6122222222222222,0.921037995218501,1.653898683722297,6.085204342802752,4.243000044047776,0.154202970090457,580
GSCX,0.0,0.3438062081137473,0.2438370756895506,2.309766511065794,1.194323956721191,0.4211110143054885,580
PID,0.4513888888888889,0.89672860126696,1.1555026600911111,5.933421720140939,3.0274449668219474,0.1796635040814416,581
GSCX,0.015,0.4183365163133631,0.3120811801136286,2.8036197798288325,1.4132061452906766,0.3707284128907273,581
PID,0.4097222222222222,0.8858877415540092,1.2422210086981316,5.849938801341517,3.5522514287218634,0.1770361593822512,582
GSCX,0.0038888888888888,0.3790368408538587,0.2760564791456532,2.5406855854013446,1.2364758441415828,0.3974982018842811,582
PID,0.4805555555555555,0.8997065364282376,1.2674220883705,5.936009019587513,3.1521401922538854,0.1743543031668653,583
GSCX,0.0,0.3632997046400698,0.2573481880067337,2.425095015867181,0.9526554446443232,0.4149946217258917,583
PID,0.5208333333333334,0.9070725077316312,1.3841945165266205,6.018164579595871,4.151714229019233,0.1651202265707529,584
GSCX,0.0,0.4660839672349153,0.3340552099697388,3.14884804881237,1.0355921366162548,0.3566885391669841,584
PID,0.3861111111111111,0.8809861905977251,1.0697405910361408,5.826283325752657,3.1877878544354235,0.1858389510055373,585
GSCX,0.0280555555555555,0.5303510879417831,0.4207688829934361,3.6000713709771217,1.6262172979906209,0.3139983242489629,585
PID,0.2158333333333333,0.8320894395601417,0.8206001844703734,5.471634880386957,2.532109569343324,0.2122304530291796,586
GSCX,0.0,0.3559968204676833,0.2506248107240592,2.3975423011870327,1.1245027001190595,0.4149436149589837,586
PID,0.5644444444444444,0.9117776795609248,1.4934527182583952,6.011634962855054,4.094037613468887,0.1609554536962328,587
GSCX,0.1847222222222222,0.7573075464637077,0.7329858964573931,5.132483087239127,1.9507904050851503,0.2292390232557201,587
PID,0.3061111111111111,0.8621780708419737,0.9541443706922628,5.743421886451066,2.7258163468693444,0.1968137556333396,588
GSCX,0.1347222222222222,0.7222604531464467,0.6716941169038605,4.7287506466259925,1.8816952217908491,0.2451299356871568,588
PID,0.5672222222222222,0.914633172927725,1.436086473410136,6.049534236374199,3.3206218909491017,0.1646276467900058,589
GSCX,0.2477777777777778,0.8217566710643919,0.8364460892125268,5.416594972107284,2.294701806964828,0.21236691391729,589
PID,0.2644444444444444,0.8251158840734025,0.8782093482089347,5.440747632363585,2.5351019728123574,0.20788936898192,590
GSCX,0.24,0.802675500693189,0.8234986627858166,5.279909334200919,1.9503379311265716,0.2179094872779859,590
PID,0.3880555555555555,0.8636393168460553,1.0696336245624376,5.695879542528475,2.94884029775495,0.1886540115357207,591
GSCX,0.0066666666666666,0.4153810916605304,0.3111671502022665,2.811185471171884,1.3193196944685766,0.3733983124127605,591
PID,0.3225,0.8496882300918285,0.9392469227677058,5.605706439441536,2.755320917460651,0.198780794595119,592
GSCX,0.0302777777777777,0.4257691781742199,0.3204782997596465,2.8878458151090114,1.4530880447742582,0.3623823049666035,592
PID,0.4833333333333333,0.8964804967117996,1.220346735997986,5.915198038995222,2.9096439262389286,0.177034780860105,593
GSCX,0.2705555555555555,0.8320031384575989,0.8987921626664458,5.484812657743881,2.2532417309079507,0.2073096647825454,593
PID,0.5491666666666667,0.9129831044641122,1.4621838830286369,6.024285043937128,3.59281833045463,0.1637183904186107,594
GSCX,0.0,0.4074177322019547,0.2931533717244022,2.731298211200716,1.142173483216316,0.3847897416836042,594
PID,0.3094444444444444,0.8699797218494811,0.9587293289506442,5.749004907335273,2.754403165777759,0.1961469797966573,595
GSCX,0.2541666666666666,0.8214737171795611,0.8641407039982261,5.418334536729968,2.2764277517313363,0.2107937783972147,595
PID,0.5111111111111111,0.8887440662907383,1.261902667945928,5.859173799180279,3.517052920692157,0.173253293253871,596
GSCX,0.0197222222222222,0.6392187936067816,0.4944767894482503,4.191980669650446,1.3340721620061715,0.2874738687841383,596
PID,0.2766666666666666,0.8446844467886022,0.8966825995638198,5.5664181936400015,2.462621811295876,0.2046292659893945,597
GSCX,0.0,0.3511817625048335,0.2511739755627314,2.3469937511092254,1.0740737778135,0.4193470223228284,597
PID,0.5741666666666667,0.9143126702393066,1.3998299570368438,6.0439858998448655,3.372559270171885,0.1654116745521609,598
GSCX,0.0116666666666666,0.3985072928474951,0.2908311075772998,2.6869390207851938,1.4306245278031136,0.3812409960144473,598
PID,0.4161111111111111,0.862082394640584,1.091385977935732,5.687541508625685,3.539537521157021,0.1845033157690492,599
GSCX,0.1197222222222222,0.6537151282138799,0.6032809099175925,4.258186376228843,2.1477190305440423,0.261397277712118,599
PID,0.65,0.9265457589584464,1.6244821212428298,6.124469806292648,3.98724084983002,0.1544184700546586,600
GSCX,0.1997222222222222,0.7954537802082375,0.7868684053682624,5.256324710804861,2.564087800375372,0.2187879393442376,600
PID,0.4869444444444444,0.8986646917140941,1.2061243032208944,5.9280116369469456,3.393716477891906,0.1754345849012964,601
GSCX,0.1241666666666666,0.6391309194544113,0.5907795458072848,4.360605624624503,2.3711182329121123,0.2582391699520915,601
PID,0.6119444444444444,0.9229430902413368,1.8266585381071372,6.0862924529029705,4.73332881136748,0.1484826180510863,602
GSCX,0.2472222222222222,0.821118775194947,0.8467517542846994,5.420119120918497,2.57955877494404,0.2103163825773159,602
PID,0.2927777777777778,0.8399430981287156,0.9000801599778477,5.528937993187151,2.5746024921761834,0.2038768843162266,603
GSCX,0.0,0.3803949477503511,0.2729372050376236,2.5626017062530404,1.0682052993820033,0.4005601617329509,603
PID,0.6261111111111111,0.9218098700667968,1.596220526349278,6.109601532584012,3.75363621408569,0.1566032133180688,604
GSCX,0.0,0.3776729561918441,0.2768991359586679,2.554594647774139,1.0533561110041612,0.4007931311492712,604
PID,0.3002777777777777,0.8645425038025213,0.9622465258580488,5.693677751532701,3.3318165382078133,0.194537455158474,605
GSCX,0.1269444444444444,0.7068675567744307,0.6449157184153957,4.624720199317781,1.563107644641837,0.2524827179624455,605
PID,0.2744444444444444,0.8267244445460761,0.8682500442052761,5.434706220203766,2.350242531674354,0.2089548969259534,606
GSCX,0.0,0.4132520060328448,0.302681794973863,2.8032857702620344,1.1926295942876102,0.3783323110687461,606
PID,0.5038888888888889,0.9098096505869796,1.3325845261670388,6.013940257595384,4.273300620446701,0.1667550086051827,607
GSCX,0.2336111111111111,0.8133871044243601,0.8568483471452812,5.365185197199634,2.444451945952401,0.2121647843549339,607
PID,0.2741666666666666,0.8309204648804349,0.8650194010959033,5.468640874975334,2.389937479718677,0.2083151482508548,608
GSCX,0.0025,0.3566945488083866,0.2587467910895488,2.393168979981465,1.2211304624446746,0.4112216101089173,608
PID,0.1694444444444444,0.7282684739023474,0.692652476240014,4.760349043036211,2.4061130237653443,0.2373076755365599,609
GSCX,0.0044444444444444,0.4315528385698086,0.311212672461344,2.8957379288427254,1.2461902277868124,0.3698186196263208,609
PID,0.4522222222222222,0.8928149790101334,1.197514585228715,5.892737212890274,3.306654075073682,0.1776037570368618,610
GSCX,0.0,0.3579911472198547,0.2476345790977631,2.409375901732482,0.9788686206011618,0.4176690980258645,610
PID,0.3080555555555556,0.8626487019382929,0.9812766846229845,5.700517791452664,2.824624371220387,0.1957028363375486,611
GSCX,0.0,0.4164561532742674,0.2954603473464317,2.810076909277873,1.1402902722522534,0.3798275990068009,611
PID,0.2263888888888889,0.8030292198904929,0.7906799727431493,5.2749508983278055,2.540182787523824,0.216987765748032,612
GSCX,0.0197222222222222,0.4732864578079288,0.3598806946502189,3.194846049191491,1.4801572520505597,0.3419522535842006,612
PID,0.6569444444444444,0.9274614105170164,1.6893536905596498,6.134390897298734,4.951305209284007,0.1498400178067286,613
GSCX,0.1786111111111111,0.6865567021235445,0.6720203813333194,4.466596945950791,1.911092782631225,0.248791859791795,613
PID,0.5938888888888889,0.9177680430216656,1.554670845680487,6.054825332929933,3.453013540698493,0.1599853343387777,614
GSCX,0.0697222222222222,0.631678827156005,0.5372138469109307,4.269959948195121,1.600704496383,0.2753695602534797,614
PID,0.2886111111111111,0.8517708281776091,0.9418452179172386,5.61759728318251,2.49259647913974,0.2010774392707178,615
GSCX,0.0108333333333333,0.3982109595345766,0.2977580137348368,2.672063516533631,1.4609548439623652,0.3805031853755501,615
PID,0.4275,0.8816883382462618,1.222512930743234,5.863116939593585,3.292867589057395,0.1780544660114775,616
GSCX,0.0,0.4556658131187997,0.3181127704636891,3.076052667071382,1.1370001115875914,0.361267485404713,616
PID,0.2452777777777778,0.8499652302962011,0.8534583142079242,5.602711582098029,2.4831707384217205,0.2072325906869213,617
GSCX,0.0055555555555555,0.4549102825076096,0.3513301302258038,3.092116609200214,1.2731330924842166,0.3531391283700398,617
PID,0.1138888888888888,0.600585218096186,0.5136179359952195,4.0662419062303705,2.549458784292757,0.2718682909283891,618
GSCX,0.0,0.3138073318996987,0.2253349453021835,2.108857522684074,0.9826458039752672,0.4454145834186045,618
PID,0.2791666666666667,0.8465139678099444,0.9497915466477505,5.580208587710756,2.840283232550225,0.2000489861113191,619
GSCX,0.2688888888888889,0.8206041180802569,0.8753254627465119,5.41739850616244,2.5545543447539334,0.2081748277368992,619
PID,0.2758333333333333,0.8478544879755668,0.9313800452436156,5.583730878678705,2.59736436054668,0.2021069474042814,620
GSCX,0.0725,0.5328328458587244,0.4442929535207907,3.62857203017038,1.7252633473122514,0.3050613793462662,620
PID,0.6052777777777778,0.920649629472527,1.7450309980995933,6.08162125891688,4.929504798884793,0.1501679126819492,621
GSCX,0.0194444444444444,0.5794327451962075,0.4459963813730011,3.914394300786981,1.4107252269789627,0.302104742733722,621
PID,0.1797222222222222,0.7730313668239049,0.7079148152134148,5.062475408349696,2.016990153430919,0.2314708806851517,622
GSCX,0.0,0.4103145104986894,0.2999305021275993,2.775991687045178,0.997888214812074,0.3837432898645622,622
PID,0.5144444444444445,0.8989711416807646,1.3518487885518755,5.945456845269294,3.248584372277021,0.1701619303739953,623
GSCX,0.2369444444444444,0.8125499545956677,0.8420644826159246,5.360965055312861,2.0636028620604328,0.2149228237812752,623
PID,0.5425,0.911559508150074,1.34040771662647,6.019230902327264,3.615164802095895,0.1675687209569289,624
GSCX,0.0061111111111111,0.3888742760569718,0.2879769062216797,2.6346946788802144,1.3034187905603145,0.388133587986572,624
PID,0.4277777777777777,0.8958718165382801,1.116552323242225,5.927847928827398,2.841913537588989,0.1826516028037724,625
GSCX,0.0055555555555555,0.3885552015693368,0.2831201678818335,2.631412092374846,1.2811868887652944,0.3896244201504936,625
PID,0.4938888888888889,0.8964714607932959,1.3071594226710133,5.909245565153904,3.591092103190032,0.1713988926416436,626
GSCX,0.0,0.3919004906421909,0.2718203374899834,2.6450927819367847,1.0061644902532725,0.3965296039094522,626
PID,0.2844444444444444,0.8442726893631504,0.898057776493841,5.563196569168694,2.291599710512348,0.2051559180831887,627
GSCX,0.0,0.4365870644902275,0.3085105975506949,2.9408291279702787,1.0503398476005728,0.3715874137223309,627
PID,0.6652777777777777,0.9285441762146288,1.6557785383666572,6.133059515563788,3.6634633541644943,0.154067406915144,628
GSCX,0.0,0.3263925583988378,0.2322140576343124,2.196345560666952,0.8577551732461935,0.439760761373427,628
PID,0.6011111111111112,0.922072903945232,1.497754346048227,6.0831543284032845,3.8336448688337272,0.1599305236794379,629
GSCX,0.0,0.5320237841671565,0.3791015745688772,3.609681755761151,1.1793512447509515,0.3266550666213232,629
PID,0.3633333333333333,0.8811459410931582,0.9960426573519094,5.830373924011622,2.285568286548316,0.193408820882043,630
GSCX,0.0111111111111111,0.3658337770890136,0.2681230299741985,2.4561483570782205,1.3278661958459,0.4016600590556743,630
PID,0.5591666666666667,0.9162026761150524,1.370528532762156,6.05876479837348,3.348184183751838,0.1666280911960866,631
GSCX,0.0297222222222222,0.4674205502601287,0.3571270717772731,3.1825909764868854,1.4387381928566991,0.3425294881085095,631
PID,0.2738888888888889,0.8230052143047828,0.8654667757042916,5.411595878147052,2.5238943654913246,0.2086297366509168,632
