mode,survived,peak,minT,maxD,unsafe,energy,yield,ype,RECOVERY_frac
gscx,True,0.6771208462622296,0.7850668209584658,1.0839157182918702,0.0,44.62008431697724,75.98130401554666,1.665523094775839,0.0
pid,False,0.982087969860131,0.0,1.0,75.91200000000448,656.7275852476233,6.47840849083069,0.00984968341930144,
gscx,True,0.48916233301720063,0.9642295396646645,1.0207389868784458,0.0,20.445043365340833,87.95177209560458,4.101263429373659,0.0
pid,False,1.4986914808827665,0.0,1.0,73.93400000000909,658.1067486649787,6.3426053932173,0.009623032090119322,
gscx,True,0.7379314079451799,0.7215197387055712,1.0898449243806692,0.0,48.71247850784654,69.16855014081197,1.3913719898293648,0.0
pid,False,1.0895806620437778,0.0,1.0,78.9479999999974,649.8809305248944,4.413299990388311,0.006780502828419421,
gscx,True,0.5168482068497922,0.911488241192142,1.0365290177230728,0.0,26.875567791632253,84.29919658834675,3.0241248256708824,0.0
pid,False,1.3164197086710723,0.0,1.0,76.56600000000296,630.349697489572,8.408212301723754,0.013317836905849841,
gscx,True,0.6334382812176599,0.9292323119494121,1.0299511359329954,0.0,23.918063992122057,90.66563386151249,3.6385504865135903,0.0
pid,False,1.0660887793078568,0.0,1.0,75.42800000000561,622.2542495169084,8.973412199701208,0.014397675116786775,
gscx,True,0.49823160706018954,1.0,1.0065261197913185,0.0,16.045633693251283,98.21262606067928,5.7617468395770866,0.0
pid,False,1.25563222384205,0.0,1.0,69.03200000002052,636.504881044642,8.911625224203831,0.013978912929420825,
gscx,True,0.5785327252771139,0.8512470826753424,1.0514296494088038,0.0,27.382201882073982,87.05224476604141,3.067142046545129,0.0
pid,False,1.3969721733857352,0.0,1.0,73.86600000000925,641.2491558106617,7.348773369862698,0.011442246834231968,
gscx,True,0.6585319062963568,0.7345616154140863,1.0984335824650358,0.0,52.0111134040174,74.44775355238822,1.4043801152598743,0.0
pid,False,1.336074993257695,0.0,1.0,83.0299999999879,635.6836881561676,3.979864780968736,0.006250929393989035,
gscx,True,0.6208574443183142,0.6749172821536173,1.1017150029327207,0.0,40.741230843559556,74.42479702202414,1.7830043704498828,0.0
pid,False,1.3260609761160769,0.0,1.0,70.49400000001711,638.0350120342857,6.9909656842275085,0.010939878962144295,
gscx,True,0.6487035078481861,0.8609983696059615,1.0475143685942407,0.0,30.066820957410716,83.82251571275589,2.6981362472738226,0.0
pid,False,1.4381396562631652,0.0,1.0,81.50799999999144,635.7367200656979,5.948137301363244,0.009341596163559595,
gscx,True,0.7269210079407291,0.7184306964845673,1.0908487934046924,0.0,40.33272100333216,78.39649306306642,1.8967174470982988,0.0
pid,False,1.5646020715680693,0.0,1.0,78.67199999999805,664.5298436105694,6.13827710586002,0.009223143281688499,
gscx,False,0.8354931032453067,0.6883509716101381,1.1032271135577767,1.9520000000000015,58.098424548896524,69.36526783263307,1.173724483556106,0.0
pid,False,1.3329207132360783,0.0,1.0,66.252000000027,647.4558362791696,10.716500429895504,0.01652618394397779,
gscx,True,0.6210488930997897,0.8276523189615874,1.0477804158678985,0.0,30.085507137071684,84.91744552089605,2.7317374989718584,0.0
pid,False,1.3183279808538506,0.0,1.0,80.51199999999376,650.7316133968451,4.828929861083495,0.007409384111221742,
gscx,True,0.6632192008445044,0.798476057436369,1.0728462063052298,0.0,37.801462165924,78.6072592630901,2.025883945479872,0.0
pid,False,1.443772326200165,0.0,1.0,83.03999999998787,629.8068303486542,4.488192412049986,0.007115002875871382,
gscx,True,0.6866301770699194,0.7678258904588847,1.0709635566072346,0.0,35.513801571417396,77.65921603519735,2.1268455403993904,0.0
pid,False,1.1911879961844252,0.0,1.0,75.98000000000432,647.2129711206309,7.192588640728597,0.011096027017623616,
gscx,True,0.5332009486949907,0.7911111455443737,1.0520340169807922,0.0,32.49738010176393,77.31557266505283,2.308108049948106,0.0
pid,False,1.2486865519770167,0.0,1.0,76.49800000000312,645.6303830205115,6.695654587226747,0.010354686020088166,
gscx,True,0.5565658650054048,0.7724086017206749,1.0775539187833043,0.0,42.34718333695851,76.39687594696737,1.7624415259717732,0.0
pid,False,1.342078288681994,0.0,1.0,68.66000000002138,624.0155003426504,9.61623020304142,0.015385586753879773,
gscx,True,0.6504128078790189,0.9924732305793021,1.0147165938136593,0.0,23.509665689154833,99.03196132376459,4.040526810105973,0.0
pid,False,1.3585285193595933,0.0,1.0,79.58199999999593,669.6415200000018,7.225940116091108,0.010774668583136767,
gscx,True,0.6274136168067912,0.7086357079588324,1.0929526956665099,0.0,45.16586036558114,69.96645453042117,1.5155453397026803,0.0
pid,False,1.4144281840572221,0.0,1.0,73.06400000001112,632.3004280445663,8.685452838649573,0.01371458545428042,
gscx,True,0.6993362688388024,0.8184070521904175,1.0649023842455407,0.0,38.225613503482585,81.941330884785,2.0889751253351325,0.0
pid,False,1.3105757082939968,0.0,1.0,81.04399999999252,617.6420825859918,6.346521022426588,0.010258792929018719,
gscx,True,0.6270268870895717,0.8202669948188235,1.0451133332317357,0.0,31.429414347111596,87.41918763844009,2.6956758053888907,0.0
pid,False,1.3350311888280106,0.0,1.0,84.94999999998342,629.0676729538944,3.968540318890462,0.006298593768959897,
gscx,True,0.6224848147830351,0.875848056981003,1.0336887058700719,0.0,25.021714241321455,91.323517795888,3.509511977149832,0.0
pid,False,1.30012939156196,0.0,1.0,82.07399999999012,650.9415412422552,4.508064521350278,0.0069148293768185026,
gscx,True,0.6335653519373233,0.7989933672273739,1.0657558783388266,0.0,34.95194799668477,77.11928426339337,2.145065526644196,0.0
pid,False,1.0526814437082512,0.0,1.0,68.85200000002094,642.8639852256775,10.075129934089885,0.01564791658685258,
gscx,True,0.4645454002717856,0.9226085122334803,1.0234029732628434,0.0,19.793780728797145,92.82289109641748,4.463973738449005,0.0
pid,False,1.4414846608078047,0.0,1.0,62.55800000003049,621.3888962536083,11.449571569996785,0.018396169402950534,
gscx,True,0.6985601632221852,0.9159078498371699,1.0221203633749452,0.0,25.12401191707244,102.79354738732012,3.9348300603148543,0.0
pid,False,1.1234099658750771,0.0,1.0,80.90999999999283,642.9416506730029,4.941517816767361,0.007673859598308063,
gscx,True,0.4702308640060988,0.8827562544176366,1.0328681592141826,0.0,23.76155045938961,83.93868174996868,3.3898798820224534,0.0
pid,False,1.1166389120315876,0.0,1.0,82.15399999998994,632.9298843740488,5.576891342439578,0.008797331502909471,
gscx,True,0.47067343395158556,0.9212665894094845,1.0343355467087174,0.0,22.051668815579582,88.43049917004919,3.8361864330743383,0.0
pid,False,1.3994134048099536,0.0,1.0,66.52000000002637,667.100289510559,9.6506874016119,0.014444968147943566,
gscx,True,0.6972784291200608,0.687316739491391,1.0952107578311725,0.0,42.36178382709719,74.8401228633729,1.7259465884012961,0.0
pid,False,1.5886667513149078,0.0,1.0,67.55600000002396,660.0478738088701,10.17123703896468,0.015386536197990264,
gscx,False,1.4587468443115024,0.48190945866214907,1.198330085136665,4.079999999999773,70.73582495550505,68.48715613059828,0.9547134388302944,0.1711777777777778
pid,False,1.288349525427095,0.0,1.0,76.74200000000255,661.7099277240748,5.007706870016952,0.007556408408147396,
gscx,True,0.620338593231881,0.7516664538759203,1.0738591375001578,0.0,37.705636213897286,73.78643417700027,1.9063485681836487,0.0
pid,False,1.1776217588191804,0.0,1.0,82.15599999998993,660.2016446554991,4.588810269428804,0.006940107161741374,
gscx,True,0.5139620587776496,0.6813929877055319,1.1084146946801803,0.0,39.27941823964658,61.16605630616784,1.5185436875541258,0.0
pid,False,1.2391060059062737,0.0,1.0,78.81399999999772,631.6769288654117,7.068151101625422,0.011171817367042031,
gscx,True,0.5507970002380012,0.9396956577238256,1.0223860895654935,0.0,25.54457105150667,91.14707571153912,3.4337369978470837,0.0
pid,False,1.2495074732122045,0.0,1.0,71.49200000001478,625.3480462677047,6.7975313590322575,0.010852642391937716,
gscx,True,0.6513532377318217,0.9118301401300637,1.0250388700227486,0.0,21.068397239543447,92.45692055983496,4.189562094439973,0.0
pid,False,1.340732235153646,0.0,1.0,81.1379999999923,642.5242577197596,5.239267173947025,0.008141522422964525,
gscx,True,0.6687952167004141,0.834354272859245,1.060857722675724,0.0,34.98178294402458,78.8616604673049,2.191710749575329,0.0
pid,False,1.243530346292355,0.0,1.0,81.66999999999106,634.019279943568,6.9382095141721365,0.010925982459601403,
gscx,True,0.5210948475162632,0.8850551642387838,1.031748300216163,0.0,25.11106720331169,88.91029642768952,3.4050809082369846,0.0
pid,False,1.2936272027541103,0.0,1.0,80.65199999999344,637.4416547348386,4.820742103098964,0.007550795076334961,
gscx,True,0.5815444310681308,0.8539902051455203,1.0405590175841024,0.0,24.61341616069015,84.89103754880183,3.3143192230284075,0.0
pid,False,1.3699817614828513,0.0,1.0,71.23800000001538,665.692249193291,9.642998945422724,0.014463943381809098,
gscx,True,0.6412912565353867,0.8193104023988328,1.0646264221841881,0.0,35.94575387582998,75.18336811853793,2.034966409704881,0.0
pid,False,1.273499550767601,0.0,1.0,61.834000000029604,630.9960477459476,12.217718283016548,0.019331953619950288,
gscx,True,0.6415816901843391,0.8168478818015473,1.0598608997741519,0.0,34.75401577668849,84.73141866403499,2.369843409849352,0.0
pid,False,1.3605373259648055,0.0,1.0,52.4200000000181,639.7078242966555,13.642142644437707,0.02129229912154347,
gscx,True,0.6283275116227554,0.8351804109999884,1.0510244278741,0.0,32.00945180321414,86.41021650201874,2.6177416400960936,0.0
pid,False,1.2257806042715906,0.0,1.0,47.7540000000124,628.1971993794782,12.99557800912193,0.020654221000885452,
gscx,True,0.5952337263495563,0.8307245748959691,1.0435460829272096,0.0,27.54516343580623,93.94368411891556,3.291054343765827,0.0
pid,False,1.389896473111238,0.0,1.0,79.99599999999496,660.238528151276,5.98979439682008,0.009058447355701806,
gscx,True,0.7058482803761266,0.8158088715969811,1.0686365328349976,0.0,39.57175097705085,79.00170896578982,1.94720974725682,0.0
pid,False,1.230955269264602,0.0,1.0,75.71400000000494,648.7280907817881,8.468266658694846,0.01303355477289795,
gscx,True,0.5471024634918241,0.8528466205871952,1.0432529573896696,0.0,26.626712646471464,86.78268458019255,3.1412598990953997,0.0
pid,False,1.1508611679859067,0.0,1.0,69.81800000001869,641.2089916621279,9.298038530760516,0.014478212936097133,
gscx,True,0.5623864824415648,0.9370548250462954,1.0237085840334088,0.0,19.183510231110738,92.34198082700537,4.575119975150309,0.0
pid,False,1.4170703143368297,0.0,1.0,79.41399999999632,640.6208148477574,7.19108732809734,0.01120769021466928,
gscx,True,0.7198119511235653,0.8478035848297688,1.0618893185512335,0.0,37.48219025621274,77.6738477796655,2.0184362496655313,0.0
pid,False,1.6247192923860976,0.0,1.0,52.294000000017945,603.9827241432475,13.163834271680253,0.021759025086745,
gscx,False,1.1087577598326979,0.9104094865596,1.0472971772584627,2.837999999999909,34.0539310953449,104.15964640735348,2.9714112840595415,0.0
pid,False,1.1422613620373778,0.0,1.0,69.91200000001847,648.3272890626386,9.85943905137621,0.01518408238410738,
gscx,True,0.5079917295310075,0.836006116714559,1.046281204672783,0.0,27.604838776401007,80.82177309727491,2.825458088718643,0.0
pid,False,1.1394526172074135,0.0,1.0,68.80800000002104,653.6577051574421,8.520813567566538,0.013015677506640393,
gscx,True,0.5169486430993527,0.8756842443963349,1.034454107925106,0.0,23.96719134136757,87.72124074208637,3.513460506738819,0.0
pid,False,1.3623302510134458,0.0,1.0,73.13400000001096,658.9872435579756,7.1165662921610995,0.010782884611217422,
gscx,True,0.620010985948956,0.8273421352163887,1.0729918278066788,0.0,43.40238692639795,76.47923801319324,1.7224127644301273,0.0
pid,False,1.3370452582102585,0.0,1.0,79.02799999999722,654.1858485493123,7.358744437600116,0.011231537515490558,
gscx,True,0.5949061721028821,0.8437747153760591,1.0507664551267732,0.0,30.19984554025041,78.84021712874147,2.5269425461427684,0.0
pid,False,1.4997862458651399,0.0,1.0,73.68400000000968,652.0669544433202,7.656289402840311,0.011723590285419656,
gscx,True,0.7235152204037247,0.6803017161239614,1.0987752725973225,0.0,48.7122869001406,73.33387740647643,1.4751660400131186,0.0
pid,False,1.291773693213364,0.0,1.0,79.04599999999718,656.8295797201442,4.764445476265582,0.007242674429891836,
gscx,True,0.6340007716940875,0.7985512491314098,1.0790183627075514,0.0,45.46398234754783,75.51592065798222,1.6252571743232773,0.0
pid,False,1.2373193868018266,0.0,1.0,66.49400000002643,612.6873784876083,12.431141841165013,0.020256473046261332,
gscx,True,0.559240387960831,0.898588668952908,1.024054080872592,0.0,25.060470074754942,101.43421494745873,3.8922634417757163,0.0
pid,False,1.2153059764979361,0.0,1.0,76.96600000000203,651.8428551930161,5.341081648646874,0.00818126691004033,
gscx,True,0.5623738801509615,0.9170865603454523,1.038933568510296,0.0,27.758970474917273,81.75587895659419,2.8427957470834797,0.0
pid,False,1.6923703794273133,0.0,1.0,69.8520000000186,638.9594305119741,10.894834548968918,0.01702425814750935,
gscx,False,1.171851228553483,0.7555720693517339,1.0868102883121193,2.82999999999991,49.0301563440441,84.47002534117394,1.688382198134581,0.0
pid,False,1.3589134117207242,0.0,1.0,82.22799999998976,614.969618524685,3.834144484874237,0.00622456752665405,
gscx,True,0.5991798605251712,0.8012664470734682,1.061520690852733,0.0,26.62469941980049,89.78324919989055,3.2501077327754317,0.0
pid,False,1.0991661702642983,0.0,1.0,83.98199999998567,641.97045796312,4.1441184579533985,0.006445270395597398,
gscx,True,0.46086514661407385,0.8425357338004373,1.0452300568271846,0.0,27.715309154011916,78.53281205041324,2.7348760770503895,0.0
pid,False,1.3426362817439912,0.0,1.0,80.36199999999411,616.9009032935606,6.276342417247152,0.010157522644477028,
gscx,True,0.6804474603622002,0.7293750994190211,1.0784427931966516,0.0,31.80847106534516,83.60839828527295,2.5483783782166736,0.0
pid,False,1.2898034962186011,0.0,1.0,79.92999999999512,633.7028126410271,4.950505220837709,0.007799721574004742,
gscx,True,0.5737956177884583,0.8686838457821567,1.043597826795659,0.0,25.629903641143294,88.8267801870785,3.335602763873348,0.0
pid,False,1.2585860060495428,0.0,1.0,70.63400000001678,645.6794427448194,10.128686020116291,0.01566260708261463,
gscx,True,0.5440826228284154,0.7438652674287598,1.071278401776363,0.0,37.479820644002295,75.06627609449937,1.9507958934886478,0.0
pid,False,1.131456268012084,0.0,1.0,78.79399999999777,659.8304040074203,4.61919944131911,0.006989992308627559,
gscx,True,0.5704969195514987,0.8255014514675457,1.0492277703021586,0.0,28.135017139161203,83.65311994254789,2.871222609651647,0.0
pid,False,1.2993871556936567,0.0,1.0,86.09399999998075,644.9437359699112,2.933039943703634,0.004540704987717781,
gscx,True,0.6077337643507995,0.7348135123734129,1.084914717013408,0.0,37.970640336410554,71.02540684338825,1.822536305030346,0.0
pid,False,1.1768142740498826,0.0,1.0,78.38199999999873,624.6394570416965,7.483631801487718,0.011961572623430243,
gscx,True,0.6049107326342001,0.9204367712127215,1.0287718299713893,0.0,21.088296367759597,91.60653968029041,4.147288598228004,0.0
pid,False,1.045053554625899,0.0,1.0,71.07200000001576,632.100100468098,9.819410318492965,0.015510043848094075,
gscx,True,0.47499640601718424,0.9902665396171608,1.0123554805762145,0.0,20.344225441556713,95.15820541537173,4.458264633491965,0.0
pid,False,1.3397372203937408,0.0,1.0,73.86200000000926,648.9367468866025,7.488898783412272,0.011522504027178656,
gscx,True,0.6349601958107328,0.9540791548083957,1.0318943407223566,0.0,30.850619812475237,87.70773807502734,2.7537215473801866,0.0
pid,False,1.197446864222002,0.0,1.0,80.11999999999468,639.4761765612451,6.28006354326405,0.009805303886527188,
gscx,True,0.5335522589762544,0.8565071262262262,1.0384039680535744,0.0,26.938836952012895,83.79877460729578,2.9993651758384443,0.0
pid,False,1.1088646228152623,0.0,1.0,60.722000000028245,629.1465097498392,12.24876167581926,0.019437958452998297,
gscx,True,0.47128366238664726,0.9718420064727171,1.017698005026361,0.0,21.868613462294356,94.06758404918631,4.11339254145357,0.0
pid,False,1.2722710639524646,0.0,1.0,78.27199999999898,646.0418435775113,7.247896861009351,0.011201589098064416,
gscx,True,0.5958980312059405,0.8487678083145711,1.0454441110406465,0.0,26.526733443791557,81.88127784720494,2.9746093198600225,0.0
pid,False,1.3983633362761865,0.0,1.0,81.93599999999044,621.8086154168976,6.015475843828831,0.009658626574717777,
gscx,True,0.6945184258359486,0.7806495486055711,1.0815981265039185,0.0,36.38881248364199,79.93168380769593,2.1378502952632394,0.0
pid,False,1.175447620631201,0.0,1.0,83.6679999999864,638.1205315841809,4.7822931438135,0.007482615418346339,
gscx,True,0.5273626270713955,0.8455204711351646,1.0557448255840125,0.0,31.126291950579283,78.4638100450121,2.4423550083437897,0.0
pid,False,1.1825573909126614,0.0,1.0,70.17600000001785,623.7250890782078,11.026575756003233,0.01765028481931649,
gscx,True,0.5702711135828582,0.9906307030475185,1.0149863867797289,0.0,22.939523015623518,98.34957170511632,4.108251097606706,0.0
pid,False,1.378820471856643,0.0,1.0,78.76799999999783,618.4515230949082,6.893212010039823,0.011127928099361039,
gscx,True,0.6434025179533021,0.841331669866733,1.0512425575263833,0.0,31.31455722608469,90.55269973835323,2.802226225933185,0.0
pid,False,1.30967632359787,0.0,1.0,74.0620000000088,646.0432652476286,9.311778646555132,0.01439127666832517,
gscx,True,0.608575607809411,0.8148241728481345,1.0628333533324104,0.0,34.935856302047085,80.9461489492259,2.2525176043909885,0.0
pid,False,1.1959451881673246,0.0,1.0,78.40799999999867,647.2661404094938,6.237473237238786,0.0096217785388247,
gscx,True,0.5253477459441781,0.7993532838995032,1.0637934428655544,0.0,31.75461898449448,76.3534986466674,2.331075769277363,0.0
pid,False,1.4574437294037306,0.0,1.0,75.54400000000534,648.7120188584223,5.629126247408081,0.008664032808410636,
gscx,True,0.7158830417349362,0.8132467016151756,1.0806298418090505,0.0,48.57386578657626,78.92275447795258,1.5920234023654352,0.0
pid,False,1.344409984394729,0.0,1.0,83.60599999998655,638.5879883113797,5.137399159248413,0.008032357162948001,
gscx,True,0.6182255648257434,0.8014942550953307,1.0705016902373636,0.0,38.894533955743455,75.87775832294517,1.9019587597418557,0.0
pid,False,1.2967471422370433,0.0,1.0,83.42599999998697,607.9953600038568,5.1607706368357995,0.008474236383021236,
gscx,True,0.6138168975280434,0.8843595702507618,1.028884891387901,0.0,22.32787075616016,96.21594986193607,4.124506298395384,0.0
pid,False,1.2031880707529836,0.0,1.0,66.52800000002635,660.5194611100101,9.10626104080325,0.013765673689362387,
gscx,True,0.5326888543103768,0.8512636485996231,1.0491787719845704,0.0,26.639556203698938,82.32715331983549,2.9785989584310997,0.0
pid,False,1.192421356822071,0.0,1.0,84.0159999999856,657.9820906916989,3.9334779142637046,0.005969020964037034,
gscx,True,0.4840544522724893,0.8431003382810355,1.0575319687277773,0.0,33.28605724055314,72.33632689499238,2.1097884305412005,0.0
pid,False,1.3725914667164785,0.0,1.0,76.56000000000297,652.113039238627,8.001623581505342,0.012251514057709387,
gscx,True,0.6881731634699927,0.7196153216665482,1.0844433038115906,0.0,39.7094882643964,77.06016985054062,1.8929289739545978,0.0
pid,False,1.3447721514465714,0.0,1.0,75.71400000000494,645.9282780791373,8.342287916807742,0.01289522841941259,
gscx,True,0.6250164038890468,0.7730120722502793,1.074061749945285,0.0,44.91867340456548,72.49639409386326,1.5787998371628758,0.0
pid,False,1.3915881807976649,0.0,1.0,78.90199999999751,640.822131231813,7.335341427963081,0.01142893189719833,
gscx,True,0.6855112635366867,0.7847314024389974,1.0598628311842437,0.0,34.876344267093316,78.8010634976705,2.1964630206190994,0.0
pid,False,1.2484341381318766,0.0,1.0,82.84399999998833,661.6293230839068,4.967994843939198,0.007497396615075719,
gscx,True,0.6084902917751638,0.7467072373861894,1.0798192008778844,0.0,36.594648608559844,67.94444059619454,1.8072902157868398,0.0
pid,False,1.2948240802447317,0.0,1.0,71.6560000000144,652.9503585526286,9.134942387709598,0.013968862113521475,
gscx,True,0.596285158661886,0.786085995707717,1.0789455397165986,0.0,45.68920531228033,76.07617039218104,1.6294166902894633,0.0
pid,False,1.4378247030438518,0.0,1.0,78.89999999999752,606.9550076300906,5.57584958457403,0.009171483933177254,
gscx,True,0.7045514934278762,0.8409194153630569,1.044329555945585,0.0,22.987575646983544,98.07804696573636,4.088701935081537,0.0
pid,False,1.2397796215381505,0.0,1.0,81.5259999999914,648.7650221432006,5.517404299453093,0.008491383979479773,
gscx,True,0.5339513677630232,0.9272476798353608,1.0274778266768247,0.0,29.097911326057844,87.83595912214452,2.918340683863297,0.0
pid,False,1.0625710492948848,0.0,1.0,81.49999999999146,650.4308893875468,3.94386611116606,0.0060541588914734285,
gscx,True,0.468192593393456,0.8207136211687686,1.0576088865979152,0.0,25.939504925665066,76.14510591052263,2.826522095362627,0.0
pid,False,1.3995454941691854,0.0,1.0,63.63600000003181,645.8740268741874,7.543820125144133,0.011661961698473564,
gscx,True,0.6497228192039423,0.8095935032421111,1.0747655014446595,0.0,45.62451654138899,80.24776060372352,1.7211494414636317,0.0
pid,False,1.2269462911639026,0.0,1.0,80.45799999999389,636.6678441440608,4.554212315590226,0.007141982079562641,
gscx,True,0.5672161332429209,0.8375768335785203,1.0439404639537373,0.0,30.81855443362891,81.49245823713858,2.5611615514188633,0.0
pid,False,1.352678501283162,0.0,1.0,66.00400000002757,627.596247465383,10.751164085609298,0.01710344935872588,
gscx,True,0.6518230618431234,0.9775330643163318,1.0265595034968584,0.0,29.923350253879235,94.22213411509786,3.0469575043305017,0.0
pid,False,1.2133236496521325,0.0,1.0,74.90200000000684,673.7740500839154,8.829680297008386,0.013085388058284577,
gscx,True,0.5618949843806302,0.7667803308600719,1.077357075303673,0.0,36.503958058338085,72.61692364789836,1.9362469298558147,0.0
pid,False,1.0713028898150907,0.0,1.0,68.21800000002241,629.2726021764214,9.179449804489966,0.014564253265637778,
gscx,True,0.4686255241507609,0.9782464037183795,1.0154536714666142,0.0,19.739247484730974,96.43687260544661,4.649969709674718,0.0
pid,False,1.367477923312557,0.0,1.0,77.99799999999962,613.1787749542763,9.108981928855899,0.014831157148883946,
gscx,True,0.6953256093874086,0.902473406252032,1.0387067330718198,0.0,25.87172860849354,99.44185276611941,3.7006124248623182,0.0
pid,False,1.145312415218519,0.0,1.0,82.21599999998979,630.5699686317054,6.054148120656737,0.009585870800305835,
gscx,True,0.5196394443506815,0.9062785031387275,1.026203712268031,0.0,19.656961656274994,90.47727883488481,4.379989678075449,0.0
pid,False,1.3525324438373805,0.0,1.0,73.8000000000094,622.0659809054325,9.10748864406595,0.01461721378341191,
gscx,True,0.635836792263308,0.9691493566449907,1.025046304480929,0.0,23.33850305571023,95.89716958016558,3.940142471402589,0.0
pid,False,1.2116531841854892,0.0,1.0,76.2060000000038,632.7067059506671,7.168967966189164,0.011312753832128855,
gscx,True,0.5867647244136822,0.8674760383458303,1.053253744860296,0.0,35.946351980226936,86.48192007284108,2.3407431434401085,0.0
pid,False,1.46369022035184,0.0,1.0,80.35199999999413,629.2998888580294,6.314782853641455,0.010018695806979297,
gscx,True,0.7270677445074161,0.8013971095252144,1.0637904705170667,0.0,37.25351334019444,86.26972598154173,2.2552105270522906,0.0
pid,False,1.3273283834021612,0.0,1.0,84.09199999998542,632.9799636428526,4.347977284485869,0.006858225076234848,
gscx,True,0.6481201021435821,0.7387319256457454,1.0764104820874465,0.0,34.67870897950807,75.88520335213897,2.1269044066511302,0.0
pid,False,1.4628032356292338,0.0,1.0,72.96400000001135,653.6960734874929,9.17576639546586,0.014015306898951719,
gscx,True,0.7432824294533082,0.7831796522448432,1.0777563268154549,0.0,43.72855226489868,74.28657299640506,1.660831152245954,0.0
pid,False,1.2793343624369347,0.0,1.0,57.79000000002466,635.4023932211436,13.759634992649781,0.021620966764448423,
gscx,True,0.5762684408003902,0.7802022592465067,1.0549103896358751,0.0,29.02120654153757,89.77280919981817,2.9903131666479768,0.0
pid,False,1.235708957929836,0.0,1.0,74.32200000000819,630.7123562031778,6.037885856681916,0.009557967004115318,
gscx,True,0.5555476450253946,0.844560373189784,1.0425922865759343,0.0,22.098736102517897,86.93499735285315,3.7636257225076797,0.0
pid,False,1.1737553911477292,0.0,1.0,74.1020000000087,641.7937034244259,8.68623202935263,0.013513250025750885,
gscx,True,0.5159513052393249,0.8695303626975307,1.0399971307268354,0.0,23.08378925369174,87.70273390406773,3.6415670715364694,0.0
pid,False,1.4617677040090618,0.0,1.0,74.2720000000083,615.5561083213256,7.637839760023339,0.012387907048425165,
gscx,True,0.7480663381144915,0.9277171469840879,1.0172490568907802,0.0,24.5747880737855,104.57729046779997,4.089077499531388,0.0
pid,False,1.3208817879579613,0.0,1.0,66.50400000002641,638.6125717563524,11.307824249384948,0.017679177597047666,
gscx,True,0.6792970283848733,0.8541465739543551,1.0479151653165528,0.0,31.741169243694653,90.11664561771967,2.7523954611081725,0.0
pid,False,1.1510044809204598,0.0,1.0,74.80800000000706,646.2706701089736,8.367751287997573,0.01292774672856533,
gscx,True,0.5820714072197893,0.8888093849128158,1.0443134238606508,0.0,29.24729546961654,82.68142746610279,2.7335147219742812,0.0
pid,False,0.9757513514329449,0.0,1.0,75.98000000000432,611.684048557956,7.149604411091005,0.011669317045088204,
gscx,True,0.5212141945200078,1.0,1.0066144013994238,0.0,15.58043436329885,102.31467020597816,6.170807589483536,0.0
pid,False,1.3900153946966434,0.0,1.0,72.15400000001324,634.8197454405037,9.356410968228344,0.014715508656853853,
gscx,True,0.7153012143233995,0.6324101446461499,1.1094196308337623,0.0,54.589429795018305,73.10911187171612,1.3151621115974796,0.10511111111111111
pid,False,1.3138777386034917,0.0,1.0,83.70399999998632,650.4406846728123,4.949214750072159,0.007597337511331387,
gscx,True,0.6119590278556085,0.7699915453737601,1.0663793389593652,0.0,38.91147768999724,79.60604319732502,1.9945651678358223,0.0
pid,False,1.2343038871815735,0.0,1.0,67.60800000002384,627.9315184185534,11.507313687790283,0.018296608375941138,
gscx,True,0.608278570823562,0.9165511839956797,1.0340767014649777,0.0,28.37819381382482,91.9849763574259,3.1310630238316257,0.0
pid,False,1.342718086583122,0.0,1.0,60.07000000002745,636.0014437221937,11.752226634680012,0.018449293562049354,
gscx,True,0.6254383649248106,0.8351531341311796,1.048342112992426,0.0,26.86693914448765,88.66924716127733,3.1818796711592547,0.0
pid,False,1.3720803655719938,0.0,1.0,81.09199999999241,622.3322557220655,5.784440851400465,0.009279867676187867,
gscx,True,0.6747800440035,0.9349750874258397,1.035336758619588,0.0,27.91207504728722,88.34735092164803,3.055725013758137,0.0
pid,False,1.2597459098563883,0.0,1.0,72.08200000001341,634.5695899869878,9.097369135519921,0.014313726268285074,
gscx,True,0.5890603530172845,0.8908809760623311,1.040394980320116,0.0,29.81670989579481,90.39717417371114,2.9333817425476223,0.0
pid,False,1.2541275641029606,0.0,1.0,68.34600000002212,624.7293799870162,11.126453646009399,0.01778157459418043,
gscx,True,0.5555948630089411,0.9153760072930741,1.028530757001232,0.0,22.513788630991623,93.78645118755789,3.988572520548456,0.0
pid,False,1.4000769032607652,0.0,1.0,75.45000000000556,658.6352517194988,5.510779801939002,0.008354283352161398,
gscx,True,0.6465900547006577,0.7716886513694801,1.0835350624666211,0.0,45.44778419040123,75.4945439440527,1.6253637339206848,0.0
pid,False,1.2903816540208022,0.0,1.0,69.01200000002056,627.8123282774588,10.976400148859254,0.017455764868553908,
gscx,True,0.5990699670947088,0.9548433507383778,1.0318644624808342,0.0,25.905504815913083,91.24700340591012,3.3913878973920117,0.0
pid,False,1.2268071647351868,0.0,1.0,74.38600000000804,665.9508668485397,5.065190349391688,0.0075945479662176685,
gscx,True,0.6017251309093317,0.7872331957342354,1.0710929270363156,0.0,35.85748064219087,78.66948101083484,2.1344237218639854,0.0
pid,False,1.593727892442653,0.0,1.0,72.17800000001318,649.4293573192016,9.322745738495872,0.014333217948403098,
